Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,referenced_tweets,followers_count,verified,entities_hashtags,retweet_count,reply_count,like_count,quote_count,total_engagements
593925697074167808,RT @MileyCyrus: 💖💖💖💖💖💖I LOOOOVE LOOOVE LOOOVE Bruce Jenner!!!!!!! 💖💖💖💖💖💖,,3160075609,,593925697074167808,2015-04-30 23:51:35+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'MileyCyrus', 'id': '268414482'}], 'annotations': [{'start': 52, 'end': 63, 'probability': 0.9946, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=591801235008720897 type=retweeted],43,False,,14500,0,0,0,14500
593925666644598784,Wow - floored by Bruce Jenner's courage and honesty. #gogirl,,147738988,,593925666644598784,2015-04-30 23:51:28+00:00,"{'hashtags': [{'start': 53, 'end': 60, 'tag': 'gogirl'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.9982, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,144,False,['gogirl'],0,0,0,0,0
593925662857007104,"RT @TransEquality: Welcome, #BruceJenner. Thank you for your courage and bravery. NCTE statement from @MaraKeisling http://t.co/B5iGMbVmhd …",,3160075609,,593925662857007104,2015-04-30 23:51:27+00:00,"{'hashtags': [{'start': 28, 'end': 40, 'tag': 'BruceJenner'}], 'urls': [{'start': 116, 'end': 138, 'url': 'http://t.co/B5iGMbVmhd', 'expanded_url': 'http://bit.ly/1PxZiTq', 'display_url': 'bit.ly/1PxZiTq'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'TransEquality', 'id': '37005435'}, {'start': 102, 'end': 115, 'username': 'MaraKeisling', 'id': '33096180'}]}",,,en,[<ReferencedTweet id=591806548265017344 type=retweeted],43,False,['BruceJenner'],1777,0,0,0,1777
593925652757094400,RT @Kaqui_: RT if you're proud of Bruce Jenner ♥,,3160075609,,593925652757094400,2015-04-30 23:51:24+00:00,"{'mentions': [{'start': 3, 'end': 10, 'username': 'Kaqui_', 'id': '55705393'}], 'annotations': [{'start': 34, 'end': 45, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=591807318498619392 type=retweeted],43,False,,5201,0,0,0,5201
593925559417077760,RT @camilacabello97: too many people live in fear of becoming who they are. i'm so happy for Bruce Jenner. this will spread so much awarene…,,2929107397,,593925559417077760,2015-04-30 23:51:02+00:00,"{'mentions': [{'start': 3, 'end': 19, 'username': 'camilacabello97', 'id': '853049931572981760'}], 'annotations': [{'start': 93, 'end': 104, 'probability': 0.9977, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=591904840457986048 type=retweeted],107,False,,11211,0,0,0,11211
593925525791375360,RT @AubreyMarcus: Really girly picture of my brother @joerogan on the newsstand. Right next to Bruce Jenner crossdressing for contrast http…,,166467428,,593925525791375360,2015-04-30 23:50:54+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'AubreyMarcus', 'id': '105196298'}, {'start': 53, 'end': 62, 'username': 'joerogan', 'id': '18208354'}], 'annotations': [{'start': 95, 'end': 106, 'probability': 0.997, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=593925181136969728 type=retweeted],386,False,,41,0,0,0,41
593925503930605568,RT @dinahjane97: Bruce Jenner you are beautiful 😌 proud of your honesty &amp; commend you for being brave  enough to speak your truth ..,,3181083272,,593925503930605568,2015-04-30 23:50:49+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'dinahjane97', 'id': '259435698'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.9982, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,[<ReferencedTweet id=591848522476957697 type=retweeted],33,False,,7318,0,0,0,7318
593925420052975616,@BrilliantIdiots @cthagod @andrewschulz see like this is where Bruce Jenner falls into http://t.co/6h52Sy52ne,,27986673,,593925420052975616,2015-04-30 23:50:29+00:00,"{'urls': [{'start': 87, 'end': 109, 'url': 'http://t.co/6h52Sy52ne', 'expanded_url': 'http://en.m.wikipedia.org/wiki/Third_gender', 'display_url': 'en.m.wikipedia.org/wiki/Third_gen…'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'BrilliantIdiots', 'id': '2482410992'}, {'start': 17, 'end': 25, 'username': 'cthagod', 'id': '17878322'}, {'start': 26, 'end': 39, 'username': 'andrewschulz', 'id': '18812728'}], 'annotations': [{'start': 63, 'end': 74, 'probability': 0.998, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,2482410992,en,,119,False,,0,0,0,0,0
593925357943795712,Business as usual..... Blast from the past. what a great athlete...Bruce Jenner’s 1976 Wheaties cereal box up for sa…https://t.co/ihk2PsMBcg,,1699902709,,593925357943795712,2015-04-30 23:50:14+00:00,"{'urls': [{'start': 117, 'end': 140, 'url': 'https://t.co/ihk2PsMBcg', 'expanded_url': 'https://lnkd.in/d_e67sA', 'display_url': 'lnkd.in/d_e67sA'}], 'annotations': [{'start': 67, 'end': 78, 'probability': 0.9966, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}]}",,,en,,34,False,,0,0,0,0,0
593925305628241920,"Liv called Bruce Jenner ""Brucika"" like his name was Jessica or something 😭😭😭😭😭",,469534307,,593925305628241920,2015-04-30 23:50:02+00:00,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.9914, 'type': 'Person', 'normalized_text': 'Liv'}, {'start': 11, 'end': 22, 'probability': 0.9935, 'type': 'Person', 'normalized_text': 'Bruce Jenner'}, {'start': 25, 'end': 31, 'probability': 0.8664, 'type': 'Person', 'normalized_text': 'Brucika'}, {'start': 52, 'end': 58, 'probability': 0.9956, 'type': 'Person', 'normalized_text': 'Jessica'}]}",,,en,,527,False,,0,0,0,0,0
